dataSourceId|identifier|industry|requiredLanguage|datePosted|firstSeen|lastSeen|minValue|maxValue|title|hiringOrganization|jobLocation|description|python|advanced computing|programming|computational systems|coding|cloud computing|databases|data management|data engineering|data mining|data formats|linked data|information extraction|stream processing|enterprise process|business intelligence|data anonymisation|semantics|schema|data licensing|data quality|data governance|data science|big data|open data|machine learning|social network analysis|inference|reasoning|process mining|Linear algebra|Calculus|Mathematics|Statistics|Probability|RStudio|Data analytics|Data analysis|data visualisation|infographics|interaction|data mapping|data stories|data journalism|d3js|tableau
Indeed|http://www.indeed.co.uk/viewjob?jk=c06ad27ffae5a5ff|Unknown|ns|2015-09-29T17:33:35|||1|1|MI and Performance Analyst|Zopa Ltd.|London||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|
Indeed|http://pl.indeed.com/viewjob?jk=c1284230d655780e|Unknown|ns|2015-09-29T17:28:18|||1|1|PS Senior Consultant Cisco CCIE|NCR|Warszawa, mazowieckie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://hu.indeed.com/viewjob?jk=d0b0eef5e9686fff|Unknown|ns|2015-09-29T17:13:03|||2|2|Senior Reporting Expert|Exact Solution|Budapest||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=2f37c23cc9225a53|Unknown|ns|2015-09-29T16:57:45|||1|3|Data analyst m/f|International SOS|United Kingdom||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=e976c78e4a8eb8b6|Unknown|ns|2015-09-29T16:52:59|||1|1|GDO Operations Analyst - Dutch|Dun and Bradstreet India|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fi/viewjob?jk=ab7158dc99ba5b8d|Unknown|ns|2015-09-29T16:43:29|||1|3|Two Postdoctoral Researchers in Limnology|Jyväskylä|Suomi||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|1|0|0|1|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=5fbe1f79399d74ee|Unknown|ns|2015-09-29T16:33|||1|1|Postdoctoral Researcher|KU Leuven|Leuven||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://hu.indeed.com/viewjob?jk=2e6920373c5c8e27|Unknown|ns|2015-09-29T16:27:26|||1|1|Ügyfélszolgálati ügyintéző|Spicy Analytics Kft.|Esztergom||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=a55d6240999b0a91|Unknown|ns|2015-09-29T16:17|||1|1|DATA ANALYST|Abrivia|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://at.indeed.com/viewjob?jk=24ed85a4e531d570|Unknown|ns|2015-09-29T16:13:06|||1|1|Informatiktalent (m/w)|ENE|Österreich||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=da45e589b9f1e4e1|Unknown|ns|2015-09-29T16:07:13|||1|1|Internship Performance Analyst|Nike|Hilversum||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=d22befc5749dcc4c|Unknown|ns|2015-09-29T15:58:58|||1|2|Senior PHP developer bij Pointer Brand Protection|Pointer Brand Protection|Amsterdam||0|0|2|0|1|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=7a1dd23f39c10780|Unknown|ns|2015-09-29T15:55:57|||1|1|Data Analyst - Harrogate - £30k + Company Car|Robert Half United Kingdom|Harrogate||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=4b01e273e6b9d9c3|Unknown|ns|2015-09-29T15:49:29|||1|1|GDO Operations Analyst - Dutch|Dun & Bradstreet|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=edd33324f4ccb898|Unknown|ns|2015-09-29T15:43:17|||1|1|GDO Operations Analyst - Dutch|NetProspex, Inc.|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=01a7de9a5d3bc17b|Unknown|ns|2015-09-29T15:35:08|||1|1|Lean Facilitator|Invesco|Henley on Thames||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://dk.indeed.com/viewjob?jk=aaed4afa997dd1b5|Unknown|ns|2015-09-29T15:34:14|||1|1|HR Operations Advisor|Randstad|København||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://hu.indeed.com/viewjob?jk=5c2c6c1b1ae19446|Unknown|ns|2015-09-29T15:28|||1|3|SENIOR CONSULTANT – BUSINESS INTELLIGENCE AND DATA WAREHOUSING|Oracle|Budapest||0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=d504b0afce00e6d1|Unknown|ns|2015-09-29T15:22:28|||1|1|PhD: Charge Carrier Dynamics in PEM Fuel Cells|TU Delft|Delft||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=dd340c6e29f89339|Unknown|ns|2015-09-29T15:22:23|||1|3|Stagiair Data Analyse bij Business Control B2B|Nuon|Amsterdam||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=c7afbb3f63d3e412|Unknown|ns|2015-09-29T15:20|||1|1|Deloitte, MI/Data Analyst/Developer, Quality and Risk Operations, Cardiff|Deloitte|Cardiff||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|
Indeed|http://ie.indeed.com/viewjob?jk=f446d1fe33d3a725|Unknown|ns|2015-09-29T15:13:39|||1|1|Mechanical Engineer|CareerWise Recruitment|Clare||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=9ca9b942e7864443|Unknown|ns|2015-09-29T15:01:37|||2|2|Applied Development Associate Scientist Innovation|IFF Singapore|Hilversum||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=0811841d81997f08|Unknown|ns|2015-09-29T14:50:10|||1|1|Data Analyst|360 talento|Madrid, Madrid||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=7cb22fcac989659e|Unknown|ns|2015-09-29T14:41:09|||1|1|Department Coordinator/Koordynator HR|Alpha Technologies Sp. z o.o.|Wrocław, dolnośląskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=7b950ad08a5fe607|Unknown|ns|2015-09-29T14:39:30|||1|1|Senior Planning Analyst Job|Johnson & Johnson|Москва||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=300b51ea2831fe12|Unknown|ns|2015-09-29T14:35:20|||1|1|Qualità Industriale|Pirelli spa|Milano, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=16c81a3bfced7538|Unknown|ns|2015-09-29T14:34:50|||1|1|Backend (NodeJS)|Oliva Card|Barcelona, Barcelona||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=35a4bd767cba4cce|Unknown|ns|2015-09-29T14:27|||1|2|Working Student (f/m)|Ericsson|Herzogenrath||0|0|2|0|0|0|1|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=bc3f27c869f96819|Unknown|ns|2015-09-29T14:23:41|||1|2|GIS Spatial Data Analyst|Nuclear Works|Sellafield||1|0|2|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=7f1b17e59e8905f0|Unknown|ns|2015-09-29T14:00:38|||1|1|Research engineer position (CDD 18 months, Paris area)- A multi-agent platform devoted to management and optimisation of energy systems|CEA|Gif-sur-Yvette (91)||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=9457844bc881a1c4|Unknown|ns|2015-09-29T14:00:22|||1|1|Internship: Group Innovation Connected Digital Propositions|Randstad|Amsterdam||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|
Indeed|http://www.indeed.fr/viewjob?jk=b3045cdf0444b793|Unknown|ns|2015-09-29T13:59:12|||2|2|Ad Operations Manager - Internship|Teads|Montpellier (34)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=4ec2830266f8fdf6|Unknown|ns|2015-09-29T13:56:48|||1|1|Performance Analyst/Data Analyst|Badenoch & Clark|Sutton||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=ab40a5b152e964c0|Unknown|ns|2015-09-29T13:55:50|||1|1|7340BR|Varian Medical Systems|United Kingdom||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=8ea0459dc3527517|Unknown|ns|2015-09-29T13:53:48|||1|1|Logistics Assistant with Italian|Grafton Recruitment|Praha||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=977906f2e22a193b|Unknown|ns|2015-09-29T13:53:10|||1|1|769547|INTEL TECHNOLOGY POLAND SP Z O O|Gdańsk, pomorskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=f5f24a36860006a0|Unknown|ns|2015-09-29T13:50:28|||1|1|GDO Operations Analyst - Dutch|Dun Bradstreet information services|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=032929b441fe2685|Unknown|ns|2015-09-29T13:50:09|||1|1|Data Analyst|Ideal Personnel & Recruitment Solutions Ltd|Milton Keynes||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=2dbcc87e2fc8f7de|Unknown|ns|2015-09-29T13:47:27|||1|1|CONSULTOR/A SAP FI-CO|DIA|Las Rozas de Madrid, Madrid||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=ad1cc96703f60edb|Unknown|ns|2015-09-29T13:43:47|||1|2|Data Architect|City & Guilds|London||0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=b6f4078291ae3c31|Unknown|ns|2015-09-29T13:36:33|||1|1|Junior Data Analyst|Workcircle|London||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=e8ccfadef4bdd872|Unknown|ns|2015-09-29T13:31:20|||1|1|Business Analyst - Brussels - 6 months|Lawrence Harvey|Brussels||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=88f9e6af61ec5e93|Unknown|ns|2015-09-29T13:30:52|||1|2|Pricing Analyst|Eircom|Ireland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://hu.indeed.com/viewjob?jk=3cde7f4fd80e4961|Unknown|ns|2015-09-29T13:30:07|||1|1|Sourcing Support Specialist|Citi|Budapest||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=ae05a1493c54c9a8|Unknown|ns|2015-09-29T13:25:21|||1|2|Database Management Assistant|METTLER-TOLEDO|Warszawa, mazowieckie||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=26a8e877037e0536|Unknown|ns|2015-09-29T13:21:49|||1|2|Assistant Controller|Clifford Chance LLP|Amsterdam||0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=e21b3f246f45e440|Unknown|ns|2015-09-29T13:20|||1|1|Data Analyst (Billing)|Gibson Hollyhomes|Manchester||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=9a7e024046e76508|Unknown|ns|2015-09-29T13:18:40|||1|1|Website Data Analyst||ישראל||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=a6e968357ebd823d|Unknown|ns|2015-09-29T13:14:39|||1|1|INGENIEUR JAVA J2EE H/F|Meritis|Paris (75)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=634f35f61b398c71|Unknown|ns|2015-09-29T13:08:31|||1|1|business analyst Northern Europe - asset risk officer Netherlands / Denmark|Arval|Deutschland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=c15ff7feef5c3bbc|Unknown|ns|2015-09-29T13:03:15|||1|1|Internship within Engineering: Manoeuvre & Ground Loads|Airbus Group|Hamburg||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=a0e30b7b31b00b59|Unknown|ns|2015-09-29T13:02:38|||1|1|Final Thesis within Engineering: Manoeuvre & Ground Loads|Airbus Group|Hamburg||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=10f7a4fa697284d9|Unknown|ns|2015-09-29T13:01:24|||1|1|Intern, Internal Audit, Risk and Compliance Services Group|КПМГ|Москва||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=785f8c2ba0c8041f|Unknown|ns|2015-09-29T12:59:46|||3|3|Data Manager / Data Analyst - Cheshire|Mortimer Spinks|Cheshire||0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=a3f83ba2596039dd|Unknown|ns|2015-09-29T12:59:40|||1|1|Data Analyst/Data Scientist – London, South East|Mortimer Spinks|London||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=a6fb7eafe00f939f|Unknown|ns|2015-09-29T12:55:42|||1|1|Data Analyst|Sigmar Recruitment|Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=559a568566106f8c|Unknown|ns|2015-09-29T12:42:26|||2|2|BI Analyst (w/m)|interim Group|Berlin||0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.lu/viewjob?jk=a04df9fba3fdf3d0|Unknown|ns|2015-09-29T12:39:04|||1|2|Research Associate (Postdoctoral fellow) in Bioinformatics / Machine Learning (Luxembourg)|University of Luxembourg|Esch-sur-Alzette||0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=049137b599877079|Unknown|ns|2015-09-29T12:26:15|||1|2|Data Development Analyst (29026)|EE|United Kingdom||0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=4190678d1abd5096|Unknown|ns|2015-09-29T12:09:53|||1|1|Ügyfélszolgálati ügyintéző|Spicy Analytics Kft.|Česko||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=342d4d3d47c0abdf|Unknown|ns|2015-09-29T11:14:26|||1|1|Data Analyst|Triple Seven Resources|Leamington Spa||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=b3cebfe28c157ce1|Unknown|ns|2015-09-29T10:57:35|||1|2|Trading Algorithm Specialist|Nisha|פתח תקווה, מחוז המרכז||0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=912680c8cf1739a1|Unknown|ns|2015-09-29T10:55|||1|2|Algorithms Developer|Nisha|פתח תקווה, מחוז המרכז||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=2aeb89d695a4da28|Unknown|ns|2015-09-29T10:45:12|||1|2|Business Intelligence Analyst|AMETIX|Paris (75)||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|
Indeed|http://be.indeed.com/viewjob?jk=a3824e7c9ad4bd9c|Unknown|ns|2015-09-29T10:37:19|||1|1|ES/2015/020 - Associate Academic Staff – PhD Scholarship - 100% - Business technology and Operations|Vrije Universiteit Brussel|Brussels||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=540ce28ecbc2a8d7|Unknown|ns|2015-09-29T10:33:15|||1|2|Consultant SAS Analytics Platform|Munich Re (Munich)|München||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|2|2|0|0|0|0|0|0|0|0|
Indeed|http://se.indeed.com/viewjob?jk=5a430db0d556eddd|Unknown|ns|2015-09-29T10:32:28|||1|1|Innovation Analyst|Spotify|Stockholm||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=46437265e6d6e428|Unknown|ns|2015-09-29T10:21:17|||1|1|STRATEGIC TECHNICAL ACCOUNT MANAGER / ANALYST|MyThings|תל אביב -יפו, מחוז תל אביב||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=201483fcd1aa2e92|Unknown|ns|2015-09-29T09:45:47|||1|1|Department Extension Coordinator|Natek|Wrocław, dolnośląskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=7b4dc55415f980c3|Unknown|ns|2015-09-29T09:35|||1|1|Field Application Engineer W&S|Adecco|Eindhoven||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=d853dfd37f7a4ad1|Unknown|ns|2015-09-29T09:27:03|||1|1|Data Analyst - Relationship Management|Prospects4CorporateTravel|London||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.lu/viewjob?jk=92069db156856d3f|Unknown|ns|2015-09-29T09:16:20|||1|1|Senior Internal Auditor (m/f)|Grohe Group Sàrl|Senningerberg||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
